"NET_INCOME","OP_PROFIT_LOSS","OP_REVENUES","PAX_SERVICE","AIRCFT_SERVICES","PROMOTION_SALES","OP_EXPENSES","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","REGION","YEAR","QUARTER",
-2181.56,-1302.70,3945.43,,,,5248.13,20207,"XP","XTRA Airways","XP","Casino Express","L",2013,2,
-2177.90,7386.67,114670.02,7563.38,15743.16,9321.22,107283.35,19678,"AQ","Aloha Airlines Inc.","AQ","Aloha Airlines Inc.","D",2005,3,
-2176.42,-1320.10,16222.34,,788.45,30.30,17542.44,20151,"M6","Amerijet International","M6","Amerijet International","D",2014,3,
-2170.82,14893.66,583835.99,22979.92,73728.31,40402.86,568942.33,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation","D",2007,4,
-2169.34,-1842.08,4988.61,,290.61,59.15,6830.69,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways","D",2002,1,
-2169.00,-1166.00,11872.00,,1306.00,31.00,13038.00,19917,"5X","United Parcel Service","5X","United Parcel Service","A",1992,4,
-2168.34,-520.47,221711.93,10163.58,31543.09,20381.36,222232.40,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","D",2005,2,
-2166.48,-2129.98,18854.59,,,,20984.57,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines","D",2004,2,
-2164.46,-588.02,8087.59,,,,8675.61,,"","","NA","","D",1994,4,
-2161.99,-2085.25,13062.67,0.00,1225.80,285.44,15147.91,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2015,2,
-2161.80,-8630.79,64881.69,0.00,9614.98,212.84,73512.48,19917,"5X","United Parcel Service","5X","United Parcel Service","L",2014,3,
-2158.46,-2160.46,7861.72,0.00,685.93,0.00,10022.18,19874,"8C","Air Transport International","8C","Air Transport International","D",2013,3,
-2156.71,-2098.13,108285.53,0.00,581.69,0.25,110383.66,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.","I",2019,3,
-2154.00,-3606.00,21747.00,,5819.00,1491.00,25353.00,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation","L",1991,3,
-2150.00,-3371.00,48775.00,5939.00,10808.00,13225.00,52146.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","P",1990,3,
-2149.29,-1761.05,138311.80,,24314.37,6537.52,140072.85,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","P",2003,4,
-2147.72,1840.73,54640.20,13.62,4574.46,299.21,52799.47,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","P",1994,3,
-2147.29,-2194.38,9253.81,,,,11448.19,20204,"MG","Champion Air","MG","MGM Grand Air Inc.","D",1996,1,
-2145.93,-1859.19,12350.60,803.31,2234.58,290.03,14209.79,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.","L",1997,4,
-2145.39,-316.43,23805.32,1826.73,1137.83,0.00,24121.75,19874,"8C","Air Transport International","8C","Air Transport International","A",2018,4,
-2145.14,-1521.11,37101.50,0.00,11823.73,825.22,38622.61,21161,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte","D",2019,4,
-2144.53,-763.41,110649.54,7750.37,445.29,0.00,111412.95,20363,"9E","Endeavor Air Inc.","9E","Endeavor Air Inc.","D",2015,1,
-2143.92,-185.88,108299.83,7891.71,24908.12,10304.27,108485.70,20398,"MQ","Envoy Air","MQ","Simmons Airlines","D",1996,1,
-2142.75,-3031.79,9804.50,,840.07,311.08,12836.29,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","D",1990,2,
-2140.00,-2361.00,23529.00,,6461.00,1795.00,25890.00,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation","L",1991,2,
-2137.25,-15866.42,52321.17,8809.71,13861.14,870.48,68187.59,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways","I",1996,3,
-2133.63,-2043.10,10577.88,0.00,0.00,0.00,12620.98,20287,"WP","Island Air Hawaii","WP","Island Air Hawaii","D",2016,3,
-2131.61,-1942.88,9492.67,,1837.46,305.06,11435.55,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","L",2001,1,
-2129.50,-1328.54,41693.64,,1852.66,119.22,43022.18,20151,"M6","Amerijet International","M6","Amerijet International","L",2019,3,
-2129.00,-4175.00,100014.00,12252.00,21998.00,16647.00,104189.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","A",1991,4,
-2126.32,-2081.30,2590.09,,,,4671.39,20335,"E9 (1)","Boston-Maine Airways","E9","Boston-Maine Airways","D",2007,2,
-2126.02,-1927.33,12797.18,0.00,0.00,0.00,14724.51,21492,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC","1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC","I",2019,3,
-2123.80,-2053.31,10334.57,986.38,2314.18,1164.61,12387.87,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines","I",2001,2,
-2122.85,1487.73,164260.64,7196.92,43994.01,38.05,162772.91,20363,"9E","Endeavor Air Inc.","9E","Pinnacle Airlines Inc.","D",2010,4,
-2121.84,-1687.15,4968.25,824.94,848.61,846.05,6655.41,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.","P",2002,2,
-2121.00,-2412.00,25492.00,,6670.00,1586.00,27904.00,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation","L",1992,1,
-2117.00,-2027.00,19223.00,,1560.00,38.00,21250.00,19917,"5X","United Parcel Service","5X","United Parcel Service","P",1992,1,
-2109.74,-1128.21,21788.52,0.00,1113.68,0.28,22916.73,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","A",2014,4,
-2109.49,-2042.05,7521.82,1524.81,1240.71,3.20,9563.87,20377,"X9","Omni Air International LLC","X9","Omni Air Express","D",2010,4,
-2108.28,-2158.98,6952.06,,,,9111.03,20195,"WI","Sky Lease Cargo","WI","Tradewinds Airlines","D",2007,2,
-2106.98,-2113.18,33698.63,1228.81,1742.49,0.00,35811.81,19874,"8C","Air Transport International","8C","Air Transport International","A",2013,1,
-2106.44,-3363.78,8839.07,,,,12202.85,20379,"ZKQ","Zantop International","ZKQ","Zantop International","D",1993,4,
-2102.48,-2048.52,6658.90,561.59,357.53,0.14,8707.42,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","N8","National Air Cargo Group Inc d/ba National Airline","D",2020,2,
-2101.47,-2110.41,4461.83,319.24,288.76,0.00,6572.24,21167,"CP","Compass Airlines","CP","Compass Airlines","D",2020,2,
-2099.36,-1217.18,20623.72,1760.82,3184.86,0.43,21840.90,20204,"MG","Champion Air","MG","Champion Air","D",2008,1,
-2097.44,-3489.73,33855.90,,6172.63,919.10,37345.63,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2007,2,
-2097.01,-2368.01,8104.36,546.75,1205.06,0.54,10472.37,20204,"MG","Champion Air","MG","Champion Air","I",2007,4,
-2095.99,-2055.78,1229.82,,148.60,0.02,3285.60,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines","I",1993,1,
-2095.52,-4224.99,242759.16,12439.06,44754.21,3.61,246984.16,20398,"MQ","Envoy Air","MQ","Envoy Air","D",2014,4,
-2094.58,-1924.61,31107.40,993.56,5427.36,427.28,33032.02,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines","I",2006,3,
-2094.17,-2074.73,10392.68,0.00,0.00,0.00,12467.41,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines","D",2015,3,
-2092.51,-63.31,34232.64,,156.16,211.82,34295.95,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways","P",2000,4,
-2092.48,-2073.73,11491.61,0.00,1390.46,312.01,13565.34,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2016,2,
-2092.19,-2446.41,41884.78,1004.17,7622.53,8287.76,44331.19,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","D",1998,1,
-2091.54,-2173.28,15551.33,,,,17724.61,20019,"5J (1)","Private Jet Expeditions","5J","Private Jet Expeditions","I",1993,2,
-2091.44,-152.39,24985.19,0.00,880.55,1.24,25137.59,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","N8","National Air Cargo Group Inc d/ba National Airline","I",2019,3,
-2090.15,-2097.70,61009.11,9045.75,5558.82,22.45,63106.81,21167,"CP","Compass Airlines","CP","Compass Airlines","D",2016,3,
-2089.43,-1786.18,50894.74,1819.09,10328.76,5436.76,52680.92,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Inc.","D",1990,4,
-2086.68,-2238.51,34556.65,,,,36795.16,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","D",1997,2,
-2083.36,-1579.63,16149.01,1992.07,2437.32,,17728.65,20402,"GL","Miami Air International","GL","Miami Air International","I",2019,2,
-2082.29,-1855.89,13519.33,,1348.99,544.67,15375.22,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.","I",1992,1,
-2081.97,-596.96,214434.77,10434.76,33466.77,19250.30,215031.73,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","D",2004,3,
-2081.79,-2032.82,11773.88,,,,13806.70,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.","I",2019,1,
-2081.75,-3218.50,8542.62,6.02,776.66,129.22,11761.12,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","D",1990,1,
-2080.46,-3239.80,156985.71,5111.17,17215.46,0.00,160225.52,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2014,1,
-2078.31,-2103.60,8686.52,0.00,1130.46,139.65,10790.12,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines","D",2014,1,
-2076.39,-1344.87,21950.12,,3998.42,904.96,23294.99,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2000,1,
-2073.82,10703.05,159250.05,343.84,9973.58,3660.19,148546.99,20452,"YX","Republic Airline","YX","Republic Airlines","D",2011,4,
-2071.34,41552.59,975012.16,43012.74,155118.28,61415.77,933459.57,20409,"B6","JetBlue Airways","B6","JetBlue Airways","D",2011,3,
-2069.22,-2859.28,41457.01,8605.54,12235.50,,44316.29,20398,"MQ","Envoy Air","MQ","Simmons Airlines","D",1992,3,
-2062.01,-1045.38,8389.31,1028.01,586.52,2.54,9434.70,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","N8","National Air Cargo Group Inc d/ba National Airline","D",2019,3,
-2058.29,1220.12,46851.04,3700.21,3888.24,24.00,45630.93,20500,"G7","GoJet Airlines LLC d/b/a United Express","G7","GoJet Airlines LLC d/b/a United Express","D",2012,1,
-2058.21,-1067.95,5465.49,,,,6533.45,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express","I",2005,1,
-2056.82,-2196.16,8792.68,1153.93,960.64,0.53,10988.84,20377,"X9","Omni Air International LLC","X9","Omni Air Express","D",2015,1,
-2056.00,-4768.00,69606.00,5760.00,11275.00,4605.00,74374.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","L",2012,1,
-2051.00,-4030.00,37658.00,3254.00,3068.00,2878.00,41688.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","L",2009,2,
-2049.61,-4656.08,2031.01,,200.12,,6687.09,20308,"WE","Centurion Cargo Inc.","WE","Centurion Cargo Inc.","L",2002,2,
-2049.20,-3406.18,71412.98,8415.74,6103.47,241.90,74819.16,20415,"NA","North American Airlines","NA","North American Airlines","D",2006,4,
-2048.33,-2371.97,13471.79,1774.78,2890.76,,15843.76,20402,"GL","Miami Air International","GL","Miami Air International","D",2017,2,
-2048.26,-2253.11,37613.12,,,,39866.24,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","D",1997,3,
-2048.00,-29702.00,694683.00,64735.00,96077.00,270361.00,724385.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","P",1993,1,
-2045.97,-1682.95,53110.50,5481.68,9272.89,8375.30,54793.44,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.","D",1996,2,
-2042.71,-1975.23,3336.55,0.00,0.00,0.00,5311.78,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo","I",2018,4,
-2041.00,-924.00,11579.00,1565.00,1817.00,2116.00,12503.00,20204,"MG","Champion Air","MG","MGM Grand Air Inc.","D",1991,2,
-2040.89,-1245.99,39147.58,,1641.04,737.60,40393.58,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.","P",1995,2,
-2038.00,-2896.00,66192.00,,16911.00,3723.00,69088.00,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation","L",1996,1,
-2036.98,-2339.26,6795.70,1456.83,1074.05,1.11,9134.96,20377,"X9","Omni Air International LLC","X9","Omni Air Express","D",2012,2,
-2031.64,-1867.17,6972.31,,940.74,89.51,8839.48,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","L",1997,4,
-2031.00,-2205.00,7738.00,1387.00,1456.00,1517.00,9943.00,20355,"US","US Airways Inc.","US","USAir","L",1991,3,
-2028.98,-1310.14,33433.77,2142.55,6583.12,7073.27,34743.91,20409,"B6","JetBlue Airways","B6","JetBlue Airways","D",2000,3,
-2028.51,-2100.82,15643.51,,,,17744.33,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines","D",2005,3,
-2027.95,-1659.17,7006.39,,,,8665.56,20400,"PT (1)","Capital Cargo International","CCQ","Capital Cargo International","D",2001,1,
-2026.14,-2785.76,22808.10,1032.12,4984.82,818.36,25593.86,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","L",2018,3,
-2025.86,-2150.84,31451.87,,,,33602.70,20151,"M6","Amerijet International","M6","Amerijet International","L",2005,3,
-2025.00,-1411.00,288061.00,28340.00,48196.00,46679.00,289472.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","D",1997,1,
-2024.06,-2024.07,4619.77,361.34,238.86,3.63,6643.83,20366,"EV","ExpressJet Airlines LLC","EV","ExpressJet Airlines LLC","L",2019,2,
-2023.83,-2009.49,21292.94,,,,23302.43,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.","I",1995,3,
-2020.29,-1987.93,16613.56,,,,18601.49,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines","I",2004,2,
-2020.10,-3296.71,16254.16,877.41,3245.05,1277.46,19550.86,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines","L",2006,3,
-2020.00,-4205.00,103005.00,4396.00,17637.00,9995.00,107210.00,19687,"QX","Horizon Air","QX","Horizon Air","D",2002,2,
-2018.23,-2113.67,7293.64,1407.39,1122.87,3.12,9407.31,20377,"X9","Omni Air International LLC","X9","Omni Air Express","D",2011,1,
-2018.22,-2274.37,7408.76,,,,9683.13,20400,"PT (1)","Capital Cargo International","CCQ","Capital Cargo International","D",2001,4,
-2016.79,-1755.65,9449.83,632.84,2238.22,98.59,11205.48,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.","L",1997,3,
-2013.68,-325.76,63575.16,6443.67,4198.05,24.02,63900.92,20500,"G7","GoJet Airlines LLC d/b/a United Express","G7","GoJet Airlines LLC d/b/a United Express","D",2019,1,
-2007.04,-1801.98,15520.62,,474.67,715.79,17322.59,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","D",2018,2,
-2006.28,-1985.06,1705.45,,338.10,99.13,3690.50,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","D",1995,2,
-2005.55,-2082.07,17065.24,,2981.98,298.80,19147.31,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","L",2006,3,
-2005.00,7501.00,43157.00,3310.00,5791.00,2799.00,35656.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","P",2005,3,
-2004.30,-1983.21,6606.99,0.00,0.00,0.00,8590.19,20207,"XP","XTRA Airways","XP","XTRA Airways","D",2017,2,
-2000.54,-1494.12,2864.53,,,,4358.65,20379,"ZKQ","Zantop International","ZKQ","Zantop International","D",1998,1,
-1999.81,-1974.06,3963.91,,,,5937.98,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",1994,1,
-1998.01,-1312.09,12475.05,,1901.39,259.22,13787.14,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","L",1992,2,
-1996.62,-1996.49,18232.50,,,,20228.99,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.","I",1995,2,
-1995.34,-1244.88,151370.72,,14479.14,3466.57,152615.60,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","I",2014,3,
-1994.11,-1958.38,6224.29,626.36,717.64,3180.25,8182.66,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.","P",1992,2,
-1992.40,-1421.92,29220.23,,1319.54,84.91,30642.15,20151,"M6","Amerijet International","M6","Amerijet International","D",2019,3,
-1992.09,-1631.04,12983.82,,1500.80,139.97,14614.86,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.","I",1995,1,
-1991.44,-2290.97,8566.02,0.00,0.00,58.37,10857.00,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","D",2010,4,
-1990.44,-3279.67,20920.12,,,,24199.78,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.","D",2005,1,
-1990.00,-6162.00,30844.00,3630.00,5857.00,4709.00,37006.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","L",2001,4,
-1988.89,-399.25,22896.98,901.64,4796.44,1930.88,23296.23,19670,"BF (1)","Markair Inc.","BF","Markair Inc.","D",1990,1,
-1987.36,-1972.21,32705.96,,518.91,1928.51,34678.17,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",2006,3,
-1985.78,-1720.87,30577.04,0.00,2521.47,0.00,32297.91,20195,"WI","Sky Lease Cargo","WI","Sky Lease Cargo","I",2019,1,
-1985.00,45075.00,1103602.00,102574.00,171238.00,200546.00,1058527.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",1993,3,
-1984.00,-88.00,176080.00,24310.00,24733.00,34227.00,176168.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","L",1995,4,
-1981.42,-2347.86,29980.81,,409.37,1.57,32328.66,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.","D",2008,3,
-1975.44,-1969.43,10213.59,,,,12183.02,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.","D",2019,2,
-1971.04,-1550.25,3667.88,,,,5218.14,21650,"EE","Eastern Airlines Group Inc.","EE","Eastern Airlines Group Inc.","I",2017,3,
-1970.16,366.60,6399.57,353.89,949.77,-0.87,6032.97,20398,"MQ","Envoy Air","MQ","American Eagle Airlines Inc.","L",2012,4,
-1967.70,-1975.27,5704.56,,,,7679.83,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines","D",2003,4,
-1967.04,-887.59,14077.63,,911.19,59.65,14965.22,19874,"8C","Air Transport International","8C","Air Transport International","D",1996,3,
-1966.22,-1285.03,25710.13,,6072.23,614.68,26995.16,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","P",1998,3,
-1965.93,-3938.74,274440.26,-11938.17,-62300.48,-4.10,-270501.52,20398,"MQ","Envoy Air","MQ","Envoy Air","D",2017,2,
-1964.55,-1827.55,46415.38,1811.03,7697.70,3718.48,48242.93,20237,"AX","Trans States Airlines","9N","Trans States Airlines","D",2000,4,
-1960.07,-1617.53,11774.86,,,,13392.39,19787,"FDQ","Great American Airways","FDQ","Great American Airways","D",1996,4,
-1959.61,-1959.61,8892.13,798.84,1221.34,75.23,10851.74,20344,"RD","Ryan International Airlines","RD","Ryan International Airlines","D",2012,1,
-1957.99,-1333.64,59186.20,0.00,2678.62,0.01,60519.84,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","D",2016,2,
-1950.62,-9808.55,93637.60,12778.32,14898.64,13009.22,103446.16,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines","D",2001,3,
-1949.93,16125.26,1403543.90,146633.05,155239.67,98017.57,1387418.63,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2013,4,
-1944.04,3306.29,34275.17,993.48,1310.58,,30968.88,19874,"8C","Air Transport International","8C","Air Transport International","A",2008,4,
-1942.00,-1677.00,5788.00,1012.00,1251.00,1041.00,7465.00,20355,"US","US Airways Inc.","US","USAir","L",1993,1,
-1941.12,-985.27,42316.42,0.00,6913.22,0.33,43301.69,21161,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte","I",2019,2,
-1939.00,-3006.00,21128.00,2600.00,2619.00,3882.00,24134.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","L",1991,1,
-1938.00,4827.00,191301.00,35812.00,22135.00,13972.00,186474.00,20355,"US","US Airways Inc.","US","US Airways Inc.","A",2001,2,
-1938.00,-1324.00,18072.00,,131.00,15.00,19396.00,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.","D",2000,1,
-1936.89,-1255.76,8474.20,579.21,999.40,904.28,9729.95,21171,"VX","Virgin America","VX","Virgin America","L",2011,2,
-1936.46,-1701.59,82523.00,3782.37,12274.71,6344.21,84224.59,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines d/b/a MN Airlines","D",2014,2,
-1927.86,-1946.15,16144.48,1648.70,2679.67,1027.01,18090.62,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines","I",1999,3,
-1925.00,634.00,209057.00,19975.00,38108.00,32239.00,208423.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","D",1994,1,
-1923.04,-1450.64,7077.01,,,,8527.65,20287,"WP","Island Air Hawaii","WP","Island Air Hawaii","D",2013,3,
-1921.50,-899.13,75696.73,5054.68,14692.54,1064.52,76595.85,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines","D",2011,3,
-1919.74,-1730.08,16421.19,0.00,827.67,0.79,18151.26,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","A",2016,1,
-1917.37,16939.54,282032.96,16184.57,27475.33,21517.72,265093.42,21171,"VX","Virgin America","VX","Virgin America","D",2011,3,
-1916.90,-2640.26,4612.06,,,21.80,7252.32,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","D",2005,4,
-1915.51,-1644.24,17561.63,2052.73,492.10,143.87,19205.87,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines","D",2008,4,
-1906.73,-1211.45,4882.27,,,,6093.72,20335,"E9 (1)","Boston-Maine Airways","E9","Boston-Maine Airways","D",2006,3,
-1906.01,-2461.34,139006.45,17019.14,16265.49,11835.29,141467.78,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.","D",1996,2,
-1905.02,-3768.86,108144.49,4682.88,10318.80,0.00,111913.35,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2016,1,
-1904.82,-1904.82,2030.45,0.00,0.00,0.00,3935.27,21652,"27Q","Jet Aviation Flight Services, Inc.","27Q","Jet Aviation Flight Services, Inc.","I",2017,2,
-1900.41,-1815.53,72730.05,,4800.40,,74545.58,19874,"8C","Air Transport International","8C","Air Transport International","D",2000,3,
-1898.04,342.25,19836.16,,,,19493.92,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways","P",1999,2,
-1892.44,-1857.71,13297.89,,,,15155.60,21650,"EE","Eastern Airlines Group Inc.","EE","Eastern Airlines Group Inc.","I",2016,3,
-1892.25,-1847.74,10701.91,,,,12549.65,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.","D",2019,1,
-1891.06,167.85,32409.36,,1558.59,682.87,32241.52,20190,"9S","Southern Air Inc.","9S","Southern Air Inc.","I",2014,2,
-1889.00,1724.00,61426.00,4569.00,8313.00,4091.00,59702.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","L",2011,2,
-1887.10,-8012.83,65729.18,0.00,9226.98,187.28,73742.01,19917,"5X","United Parcel Service","5X","United Parcel Service","L",2011,3,
-1884.00,-1102.00,42854.00,6171.00,6604.00,6293.00,43956.00,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.","D",1998,4,
-1881.63,-1650.95,7686.73,,,,9337.68,20207,"XP","XTRA Airways","XP","XTRA Airways","L",2015,4,
-1879.17,-2156.48,7877.75,,,,10034.22,,"","","NA","","L",1993,4,
-1879.07,-1879.07,9305.55,,1917.67,609.10,11184.63,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","L",1998,4,
-1877.39,-859.49,5903.38,,,,6762.86,20351,"FE","Primaris Airlines Inc.","FE","Primaris Airlines Inc.","D",2007,3,
-1876.34,-2711.49,7609.54,,5539.65,25.43,10321.04,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","D",1994,2,
-1876.21,-1484.81,3731.24,,,,5216.05,20351,"FE","Primaris Airlines Inc.","FE","Primaris Airlines Inc.","D",2006,4,
-1876.00,-3198.00,57054.00,6971.00,6332.00,25327.00,60252.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","P",1990,2,
-1876.00,-3924.00,9390.00,,1080.00,27.00,13314.00,19917,"5X","United Parcel Service","5X","United Parcel Service","A",1993,2,
-1874.00,4900.00,310550.00,14192.00,52614.00,434.00,305650.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2005,1,
-1873.00,-2821.00,4889.00,,,,7710.00,20204,"MG","Champion Air","MG","MGM Grand Air Inc.","D",1994,3,
-1872.89,3680.48,86380.91,,15226.55,11806.38,82700.43,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","D",1996,4,
-1872.51,-1634.82,1145.25,,,,2780.07,20146,"SPQ","Sun Pacific International","SPQ","Sun Pacific International","D",1999,2,
-1872.26,-864.43,48359.13,,2127.55,233.85,49223.56,20151,"M6","Amerijet International","M6","Amerijet International","L",2019,1,
-1870.89,-705.44,21948.77,1049.00,3721.06,1771.99,22654.21,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines","L",2006,2,
